"Año","Nivel de experiencia","Tipo de contrato","Rol","Moneda de pago","Salario en USD","Residencia del empleado","Modalidad de trabajo","Ubicación de la empresa","Tamaño de la compañía"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",202900,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",131300,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",145000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",115000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",115000,"Estados Unidos","Parcialmente remota","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",193900,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",129300,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",180000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",140000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",216200,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",144100,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",216000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",144000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Analista de datos","Dólar americano",150000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2021","Junior","Tiempo completo","Otro","Rupia india",12171,"India","Remota","India","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Rupia india",53416,"India","Remota","Otro","Grande"
"2022","Junior","Tiempo completo","Otro","Dólar americano",50000,"Otro","Parcialmente remota","Otro","Mediana"
"2021","Senior","Tiempo completo","Otro","Dólar americano",250000,"Estados Unidos","Parcialmente remota","Estados Unidos","Grande"
"2022","Ejecutivo","Tiempo completo","Investigador científico","Euro",84053,"Otro","Presencial","Otro","Grande"
"2022","Intermedio","Tiempo completo","Científico de datos","Libra esterlina",131752,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",48000,"Otro","Remota","Estados Unidos","Pequeña"
"2022","Ejecutivo","Tiempo completo","Otro","Dólar americano",260500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Ejecutivo","Tiempo completo","Otro","Dólar americano",175100,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",210000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",100000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Analista de datos","Dólar americano",55000,"Estados Unidos","Remota","Estados Unidos","Pequeña"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",130000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Euro",77119,"Otro","Remota","Reino Unido","Grande"
"2022","Junior","Tiempo completo","Científico de datos","Euro",52008,"Otro","Parcialmente remota","Otro","Pequeña"
"2022","Intermedio","Independiente","Otro","Rupia india",30523,"India","Remota","India","Pequeña"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",206699,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",99100,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de análisis","Dólar americano",200000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de análisis","Dólar americano",54000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",250000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",63000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",250000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",63000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",250000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",63000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Ingeniero de análisis","Dólar americano",130000,"Estados Unidos","Parcialmente remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",100000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",80000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",160000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",100000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Otro","Dólar americano",221300,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Otro","Dólar americano",148700,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Junior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",30000,"Reino Unido","Remota","Reino Unido","Grande"
"2022","Junior","Tiempo completo","Analista de datos","Euro",28368,"Otro","Parcialmente remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",91118,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",61566,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Euro",60938,"Alemania","Remota","Alemania","Pequeña"
"2022","Senior","Tiempo completo","Otro","Dólar americano",249260,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",185400,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",170000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",130000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Libra esterlina",80036,"Reino Unido","Parcialmente remota","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",128875,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",93700,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",180000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",100000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",136260,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",109280,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",160000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",92000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",200000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",160000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",135446,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",104663,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",117000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",99450,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Ingeniero de datos","Dólar americano",129000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Junior","Tiempo completo","Ingeniero de datos","Dólar americano",86000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2020","Junior","Tiempo completo","Ingeniero de datos","Rupia india",13493,"India","Remota","India","Grande"
"2020","Junior","Tiempo completo","Ingeniero de datos","Rupia india",13493,"India","Remota","India","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",160000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",119300,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Otro","Dólar americano",100000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",25000,"Otro","Parcialmente remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Otra",65257,"Otro","Parcialmente remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",200000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Otro","Dólar americano",180000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",153000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",210000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",100000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",150075,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",110925,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",22800,"Otro","Remota","Otro","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",160000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",92000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",202900,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",131300,"Estados Unidos","Remota","Estados Unidos","Grande"
"2020","Junior","Tiempo completo","Analista de datos","Euro",22809,"Otro","Remota","Otro","Mediana"
"2022","Junior","Tiempo completo","Analista de datos","Dólar americano",15000,"Otro","Presencial","Otro","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",175000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",135000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar australiano",133766,"Otro","Remota","Otro","Grande"
"2022","Junior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",83000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",92350,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",67723,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",186000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",148800,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",112900,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",90320,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",240000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",160000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",200000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",65666,"Alemania","Parcialmente remota","Alemania","Pequeña"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",200000,"India","Remota","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Libra esterlina",116976,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Libra esterlina",92350,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",120000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",112900,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",90320,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",145000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",105400,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2020","Junior","Tiempo completo","Científico de datos","Euro",49268,"Alemania","Presencial","Alemania","Pequeña"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",110820,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",92350,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",215300,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",158200,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",209100,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",154600,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",115934,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",81666,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",175000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",155000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Euro",84053,"Otro","Remota","Alemania","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",164000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",132000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",170000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",123000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",189650,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",164996,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Euro",52533,"Otro","Presencial","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Euro",52533,"Otro","Presencial","Otro","Mediana"
"2022","Ejecutivo","Tiempo completo","Otro","Dólar canadiense",115222,"Canadá","Remota","Canadá","Pequeña"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",165400,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",132320,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",208775,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",147800,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",136994,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",101570,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",128875,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",93700,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Ejecutivo","Tiempo completo","Otro","Rupia india",76309,"India","Parcialmente remota","India","Grande"
"2022","Junior","Tiempo completo","Ingeniero de aprendizaje automático","Libra esterlina",35093,"Reino Unido","Remota","Reino Unido","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",183600,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",100800,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Analista de datos","Libra esterlina",49253,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Libra esterlina",36940,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Euro",42026,"España","Remota","España","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Euro",31520,"España","Remota","España","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",84053,"España","Remota","España","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",73546,"España","Remota","España","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",98506,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",86193,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",84053,"Otro","Remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",73546,"Otro","Remota","Otro","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",189650,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",164996,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Euro",42026,"Otro","Remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Euro",31520,"Otro","Remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",92350,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",73880,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",215300,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",140400,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",63040,"España","Remota","España","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",47280,"España","Remota","España","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",260000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",180000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Libra esterlina",67723,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Libra esterlina",43096,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",63040,"Otro","Remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",47280,"Otro","Remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",73880,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",55410,"Reino Unido","Remota","Reino Unido","Mediana"
"2021","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Euro",51064,"Otro","Parcialmente remota","Otro","Grande"
"2022","Senior","Tiempo completo","Otro","Dólar americano",60000,"Otro","Remota","Otro","Grande"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Dólar americano",82900,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Dólar americano",63900,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",160000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",112300,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",241000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",159000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",180000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",80000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",58000,"Estados Unidos","Presencial","Estados Unidos","Pequeña"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",58000,"Estados Unidos","Presencial","Estados Unidos","Pequeña"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",136000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",108800,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Ejecutivo","Tiempo completo","Ingeniero de datos","Dólar americano",242000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Ejecutivo","Tiempo completo","Ingeniero de datos","Dólar americano",200000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Libra esterlina",61566,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Libra esterlina",36940,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",73880,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Libra esterlina",49253,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",165220,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",120160,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",124190,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",90320,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",181940,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",132320,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",220110,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",160080,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",180000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",120000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",126500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",106260,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",116000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",99000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",155000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",120600,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",130000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",90000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Dólar americano",170000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Dólar americano",150000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",102100,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",84900,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",136620,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",99360,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Libra esterlina",110820,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Libra esterlina",98506,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",146000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",123000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Ingeniero de datos","Libra esterlina",49253,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Junior","Tiempo completo","Ingeniero de datos","Libra esterlina",43096,"Reino Unido","Remota","Reino Unido","Mediana"
"2022","Ejecutivo","Tiempo completo","Analista de datos","Dólar americano",130000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Ejecutivo","Tiempo completo","Analista de datos","Dólar americano",110000,"Estados Unidos","Remota","Estados Unidos","Mediana"
